Gene_id	GO terms
ofav53872	GO:0000781;GO:0005794;GO:0035097;GO:0044666;GO:0005654;GO:0005634;GO:0048188;GO:0005802;GO:0042802;GO:0042803;GO:0006348;GO:0016197;GO:0051568;GO:0006351
ofav25237	GO:0005736;GO:0005665;GO:0005666;GO:0005654;GO:0005634;GO:0003677;GO:0003899;GO:0046872;GO:0034587;GO:0006360;GO:0006366;GO:0006383
ofav45141	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0005524;GO:0046872;GO:0004672;GO:0004674;GO:0003723;GO:0042162;GO:0006281;GO:0006406;GO:0000184;GO:0018105;GO:0046854;GO:0046777;GO:0006950;GO:0000723
ofav45240	GO:0015629;GO:0030054;GO:0030864;GO:0005856;GO:0005829;GO:0030425;GO:0043197;GO:0044326;GO:0030175;GO:0030426;GO:1990761;GO:0030027;GO:0031594;GO:0043005;GO:0043025;GO:0014069;GO:0045202;GO:0051015;GO:0051020;GO:0044325;GO:0008022;GO:0032403;GO:0019904;GO:0042803;GO:0019901;GO:0008157;GO:0007015;GO:0007568;GO:0019722;GO:0097237;GO:0060079;GO:1900272;GO:1904049;GO:0051497;GO:0048666;GO:0031175;GO:0060999;GO:1900454;GO:0010976;GO:0045860;GO:0030833;GO:0061001;GO:0051489;GO:0051963;GO:0051823
ofav130429	GO:0005783;GO:0005789;GO:0071782;GO:0016021;GO:0016020;GO:0005525;GO:0003924;GO:0042802;GO:0007029;GO:0007030;GO:0051260
ofav39189	GO:0035631;GO:0009898;GO:0005829;GO:0005768;GO:0005739;GO:0019903;GO:0004871;GO:0031996;GO:0005164;GO:0031625;GO:0004842;GO:0008270;GO:0006915;GO:0045087;GO:0032088;GO:0032480;GO:0016579;GO:0042981;GO:0001817;GO:0050688;GO:0032648;GO:0030162;GO:0007165;GO:0008063;GO:0002224;GO:0035666;GO:0033209
ofav41626	GO:0005768;GO:0030897;GO:0005774;GO:0030674;GO:0008270;GO:0007032;GO:0006886;GO:0007040;GO:0035542;GO:0042144;GO:0006904;GO:0016192
ofav105764	GO:0000139;GO:0016021;GO:0030246;GO:0046872;GO:0005112;GO:0004653;GO:0060271;GO:0007368;GO:0007220;GO:0061314;GO:0018243;GO:0008593
ofav81336	GO:0005789;GO:0016021;GO:0000033;GO:0052925;GO:0006486
ofav35168	GO:0005789;GO:0005576;GO:0005794;GO:0042470;GO:0033018;GO:0005509
ofav58147	GO:0005634;GO:0003677;GO:0016740;GO:0008270;GO:0048066;GO:0035162;GO:0030218;GO:0033333;GO:0035166;GO:0060215;GO:0016567;GO:0034243;GO:0006351
ofav11982	GO:0005764;GO:0004190;GO:0006508
ofav75563	GO:0000124;GO:0010485;GO:0030374;GO:0004843;GO:0008270;GO:0007049;GO:0016578;GO:0016574;GO:0045931;GO:0045893;GO:0006351;GO:0006511
ofav70132	GO:0005737;GO:0070062;GO:0016020;GO:0005524;GO:0004335;GO:0005534;GO:0019402;GO:0033499;GO:0006012;GO:0061623
ofav48654	GO:0005840;GO:0042254
ofav157121	GO:0070847;GO:0016592;GO:0001104;GO:0036302;GO:1905072;GO:0007507;GO:0006351;GO:0016055
ofav106845	GO:0016020;GO:0005730;GO:0005525;GO:0003723;GO:0042254
ofav155102	GO:0005829;GO:0005783;GO:0016020;GO:0005525;GO:0005096;GO:0042169;GO:0030335;GO:0002053;GO:0008361;GO:0007264
ofav34428	GO:0009986;GO:0005789;GO:0005576;GO:0000139;GO:0005887;GO:0016020;GO:0005654;GO:0005634;GO:0005886;GO:0043235;GO:0005509;GO:0004872;GO:0038049;GO:0009887;GO:0006915;GO:0060413;GO:0046849;GO:0007050;GO:0001709;GO:0016049;GO:0030097;GO:0002315;GO:0007275;GO:0043066;GO:0008285;GO:0007399;GO:0061314;GO:0007219;GO:0046579;GO:0003184;GO:0050793;GO:0006355;GO:0019827;GO:0006367
ofav7856	GO:0016021;GO:0005509;GO:0007160
ofav52140	
ofav6260	GO:0005742;GO:0046930;GO:0015288;GO:0015266;GO:0006811;GO:0030150;GO:0006626
ofav145389	GO:0005737;GO:0001650;GO:0005634;GO:0008565;GO:0006610
ofav33845	GO:0005634;GO:0043565;GO:0031018;GO:0033504;GO:0021508;GO:0008347;GO:0008045;GO:0006355;GO:0014044;GO:0021529;GO:0021530;GO:0021514
ofav80547	GO:0016592;GO:0001104;GO:0003713;GO:0006357;GO:0006351
ofav33865	GO:0005829;GO:0030729;GO:0005524;GO:0006631
ofav72499	
ofav60098	GO:0005737;GO:0070062;GO:0031965;GO:0034399;GO:0008139;GO:0008565;GO:0003723;GO:0006607;GO:0000060;GO:0006610
ofav46369	GO:0005829;GO:0070062;GO:0031235;GO:0006915;GO:0043066;GO:0030335;GO:0051491
ofav9241	GO:0030054;GO:0032154;GO:0005737;GO:0071437;GO:0036449;GO:0030496;GO:0005886;GO:0002102;GO:0007010;GO:0032467
ofav104629	GO:0005829;GO:0000938;GO:0005794;GO:0005654;GO:0048471;GO:0005802;GO:0019905;GO:0006896;GO:0040007;GO:0048873;GO:0007041;GO:0050881;GO:0060052;GO:0015031;GO:0042147
ofav131911	GO:0005737;GO:0005829;GO:0005576;GO:0016020;GO:0032587;GO:0043325;GO:0042803;GO:0005080;GO:0031532;GO:0030030;GO:0030866;GO:0002244;GO:0007229;GO:0050849;GO:0045744;GO:0010920;GO:0046488;GO:0030845;GO:0070527;GO:0002576;GO:0032233;GO:0030836;GO:0010925;GO:0033625;GO:0010572;GO:0070528;GO:0070560;GO:0060305;GO:0031529;GO:0070493;GO:0006904
ofav33270	GO:0005737;GO:0030529;GO:0005654;GO:0005634;GO:0090575;GO:0003677;GO:0000166;GO:0003723;GO:0001837;GO:0000122;GO:0045893;GO:0006351
ofav42950	GO:0005813;GO:0005524;GO:0046872;GO:0004550;GO:0006241;GO:0006183;GO:0006228
ofav89069	GO:0005840;GO:0008097;GO:0003735;GO:0006412
ofav126742	GO:0005794;GO:0035267;GO:0005654;GO:0005634;GO:0000125;GO:0030914;GO:0000812;GO:0033276;GO:0016301;GO:0036459;GO:0003712;GO:1904837;GO:0016573;GO:0016578;GO:0043968;GO:0043967;GO:0016579;GO:0006355;GO:0006351
ofav50855	GO:0005930;GO:0036064;GO:0005929;GO:0030992;GO:0060271;GO:0045494;GO:0048793;GO:0032006;GO:0060041
ofav66862	GO:0030054;GO:0060170;GO:0005737;GO:0043197;GO:0060076;GO:0043005;GO:0044309;GO:0005886;GO:0014069;GO:0045211;GO:0030160;GO:0035255;GO:0008022;GO:0043621;GO:0097110;GO:0017124;GO:0008270;GO:0030534;GO:0097113;GO:0048854;GO:0060997;GO:0001838;GO:0035640;GO:0097117;GO:0007612;GO:0007611;GO:0040011;GO:0007626;GO:0035641;GO:0060292;GO:0060291;GO:0000165;GO:0007613;GO:0032232;GO:0045794;GO:0050885;GO:0097114;GO:2000969;GO:0060999;GO:2000463;GO:1900451;GO:0048170;GO:1900273;GO:0051835;GO:0051968;GO:0097107;GO:1904717;GO:2000822;GO:0061001;GO:2000821;GO:1900452;GO:1900271;GO:0048167;GO:0035176;GO:0021773;GO:0007416;GO:0042297;GO:0071625
ofav63186	
ofav92724	GO:0032154;GO:0005737;GO:0005856;GO:0030027;GO:0005524;GO:0046872;GO:0004687
ofav45556	GO:0005829;GO:0016616;GO:0001516
ofav36416	GO:0016021;GO:0005744;GO:0001405;GO:0001671;GO:0022008;GO:0030150
ofav44459	GO:0005737;GO:0016020;GO:0016607;GO:0005634;GO:0005681;GO:0017134;GO:0003723;GO:0006915;GO:0043066;GO:2000270
ofav9862	GO:0016021;GO:0003854;GO:0006694
ofav91051	GO:0005689;GO:0000166;GO:0097157;GO:0030626;GO:0032502;GO:0000398
ofav130353	GO:0005887;GO:0005308;GO:0015293;GO:1902598
ofav5900	GO:0016021;GO:0005886;GO:0005525;GO:0003924;GO:0008289
ofav60590	GO:0005829;GO:0005794;GO:0000139;GO:0016363;GO:0005730;GO:0005654;GO:0048471;GO:0030532;GO:0005802;GO:0005086;GO:0005085;GO:0017022;GO:0034237;GO:0010256;GO:0006887;GO:0007030;GO:0030837;GO:0034260;GO:0031175;GO:0090284;GO:0051897;GO:0090303;GO:0015031;GO:0032012;GO:2000114
ofav14033	GO:0005829;GO:1990071;GO:0034498;GO:0006891
ofav70905	GO:0005737;GO:0031410;GO:0005794;GO:0005634;GO:0005886;GO:0005802;GO:0005096;GO:0007186;GO:0009968
ofav100505	GO:0000139;GO:0005795;GO:0016021;GO:0008455;GO:0009312;GO:0018279
ofav13148	GO:0016021;GO:0005740;GO:0005743;GO:0005739;GO:0022857;GO:0006839
ofav153342	GO:0019898;GO:0000407;GO:0000045;GO:0000422;GO:0044804
ofav49353	GO:0005953;GO:0005965;GO:0004662;GO:0004660;GO:0004661;GO:0018343;GO:0018344
ofav43349	GO:0005788;GO:0005789;GO:0000139;GO:0005795;GO:0016021;GO:0004222;GO:0004252;GO:0036500;GO:0008203;GO:0042157;GO:0007040;GO:0031293;GO:0006508;GO:0042990;GO:0034976
ofav141467	GO:0005737;GO:0005829;GO:0005739;GO:0005634;GO:0004181;GO:0015631;GO:0008270;GO:0035609;GO:0021702;GO:0043009;GO:0001754;GO:0007005;GO:0050905;GO:0021772;GO:0035610;GO:0033077
ofav46711	GO:0005912;GO:0043296;GO:0045177;GO:0005923;GO:0005938;GO:0030054;GO:0005913;GO:0005911;GO:0005737;GO:0012505;GO:0033269;GO:0043219;GO:0005886;GO:0043234;GO:0043220;GO:0005819;GO:0005547;GO:0032266;GO:0005546;GO:0005080;GO:0003383;GO:0070830;GO:0007049;GO:0051301;GO:0051642;GO:0090162;GO:0007163;GO:0000226;GO:0022011;GO:0010801;GO:0031643;GO:0002092;GO:0006612;GO:0032970;GO:0016337;GO:0044319
ofav11292	GO:0005737;GO:0010494;GO:0030425;GO:0005576;GO:0071204;GO:0030529;GO:1990124;GO:0043025;GO:0005634;GO:0048471;GO:0003729;GO:0002039;GO:0003723;GO:0043565;GO:0003697;GO:0008134;GO:0070934;GO:0006397;GO:0043066;GO:0046627;GO:0000122;GO:0051781;GO:0008284;GO:0045944;GO:0008380;GO:0006351
ofav73652	GO:0016021;GO:0030246;GO:0004930;GO:0007166
ofav43845	
ofav56861	GO:0044297;GO:0005737;GO:0005856;GO:0070062;GO:0030027;GO:0043005;GO:0005634;GO:0005886;GO:0036312;GO:0004725;GO:0035335;GO:0006661;GO:0006470;GO:0014066
ofav46170	GO:0016021;GO:0005886;GO:0030246;GO:0007186
ofav19608	GO:0005930;GO:0005737;GO:0005874;GO:0036157;GO:0005524;GO:0016887;GO:0003777;GO:0060271;GO:0003341;GO:0007368;GO:0030317;GO:0007507;GO:0021670;GO:0036158
ofav126792	GO:0005737;GO:0004860;GO:0019221;GO:0007259;GO:0043066;GO:0046627;GO:0046426;GO:0006469;GO:0016567;GO:0040008
ofav22554	GO:0005737;GO:0005634;GO:0000166;GO:0003723;GO:0002088
ofav45310	GO:0009925;GO:0005623;GO:0005737;GO:0005789;GO:0031528;GO:0005720;GO:0031965;GO:0048471;GO:0005791;GO:0005790;GO:0070330;GO:0003824;GO:0020037;GO:0005506;GO:0071615;GO:1903165
ofav22261	GO:0005813;GO:0036064;GO:0005737;GO:0016021;GO:0051216;GO:0030030;GO:0048706;GO:0014032;GO:0001503;GO:1903012;GO:0061036;GO:0045724;GO:0009791
ofav15957	GO:0005887;GO:0015301;GO:0015106;GO:0005254;GO:0019531;GO:0008271;GO:0015116;GO:0015701;GO:1902476;GO:0001503;GO:0051453;GO:0042391;GO:1902358
ofav22726	GO:0005829;GO:0004197;GO:0000045;GO:0006501;GO:0000422;GO:0044804;GO:0051697;GO:0006612
ofav120249	GO:0005737;GO:0005741;GO:0005739;GO:0046982;GO:0042803;GO:0008479;GO:0008270;GO:0008616;GO:0006400
ofav47203	GO:0005776;GO:0031410;GO:0005794;GO:0006914;GO:0015031
ofav131487	GO:0005783;GO:0005795;GO:0004843;GO:0016320;GO:0007030;GO:0090168;GO:0007067;GO:0035871;GO:0071108;GO:0016567
ofav124169	GO:0034274;GO:0005776;GO:0005737;GO:0005829;GO:0097635;GO:0019898;GO:0016234;GO:0005635;GO:0031965;GO:0005730;GO:0005634;GO:0005886;GO:0016605;GO:0005545;GO:0003831;GO:0046872;GO:0035973
ofav41570	GO:0005622;GO:0048471;GO:0005524;GO:0004674;GO:0035556;GO:0018105;GO:0018107;GO:0046777
ofav112505	GO:0005634;GO:0003723;GO:0003700;GO:0008270
ofav30493	GO:0005737;GO:0005829;GO:0043231;GO:0005874;GO:0005635;GO:0005654;GO:0005634;GO:0003682;GO:0001047;GO:0001046;GO:0004407;GO:0001103;GO:0003713;GO:0003714;GO:0003700;GO:0008270;GO:0032922;GO:0006302;GO:0043153;GO:0045475;GO:1902499;GO:0043161;GO:0016925;GO:0040029;GO:0050727;GO:0010212;GO:0032496;GO:0007165;GO:0006351
ofav82966	GO:0005739;GO:0005654;GO:0005634;GO:0046872;GO:0003723;GO:0004809;GO:0000049;GO:0006400;GO:0002940
ofav22660	GO:0000421;GO:0031410;GO:0016021;GO:0005765;GO:0006914
ofav14449	GO:0005737;GO:0003677;GO:0008270;GO:0008407;GO:0048749;GO:0007476;GO:0002164;GO:0030182;GO:0050767
ofav74582	GO:0005576;GO:0016020
ofav11236	GO:0000932;GO:0003723;GO:0006417
ofav22397	GO:0005737;GO:0005634
ofav71497	GO:0005789;GO:0005887;GO:0043231;GO:0016020;GO:0005524;GO:0005388;GO:0015410;GO:0046872;GO:0006874;GO:0034220
ofav148678	GO:0030054;GO:0005615;GO:0043291;GO:0008021;GO:0030672;GO:0017137;GO:0007035;GO:0070072
ofav31236	GO:0009707;GO:0016021;GO:0005525;GO:0016787;GO:0015450;GO:0006886
ofav85144	GO:0045177;GO:0016324;GO:0016327;GO:0009986;GO:0030659;GO:0016021;GO:0005886;GO:0004930;GO:0031625;GO:0042813;GO:0017147;GO:0033278;GO:0035880;GO:0048105;GO:0001736;GO:0001942;GO:0042472;GO:0030901;GO:0090090;GO:0043433;GO:0001843;GO:0035567;GO:0030168;GO:0060071
ofav98225	GO:0009897;GO:0005615;GO:0003676;GO:0000166;GO:0015035;GO:0055114;GO:0040008;GO:0007624
ofav78459	GO:0005737;GO:0005829;GO:0071797;GO:0008234;GO:0004843;GO:0060070;GO:0045087;GO:0050728;GO:0032088;GO:0070431;GO:1990108;GO:0016567;GO:0010803;GO:0002040
ofav15646	GO:0070062;GO:0005524
ofav7845	GO:0031410;GO:0000139;GO:0097637;GO:0030173;GO:0017110;GO:0017111;GO:0045134;GO:0055086;GO:0006256
ofav45904	GO:0005737;GO:0005794;GO:0016021;GO:0098772;GO:0039552;GO:0015871;GO:0045087;GO:0039536
ofav125313	GO:0005576;GO:0005509;GO:0004222;GO:0004252;GO:0008270;GO:0030154;GO:0022617;GO:0007275;GO:0048632
ofav83226	GO:0005730;GO:0005786;GO:0008312;GO:0003723;GO:0042493;GO:0006617;GO:0006616
ofav2985	GO:0016021;GO:0048531;GO:0016263;GO:0046872;GO:0021551;GO:0009247;GO:0055001;GO:1902037;GO:0007528;GO:0016267;GO:0006486;GO:0051489
ofav46691	GO:0030529;GO:0005730;GO:1990259;GO:0003723;GO:1990258;GO:0006364;GO:0008033
ofav18409	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0042565;GO:0003729;GO:0070883;GO:0090631;GO:0008565;GO:0008536;GO:0003723;GO:0000049;GO:1900370;GO:0035281;GO:0006611
ofav129585	GO:0000785;GO:0042555;GO:0005634;GO:0005524;GO:0003682;GO:0003678;GO:0003688;GO:0007049;GO:0006270;GO:0006268;GO:0030174
ofav45526	GO:0005737;GO:0005615;GO:0016020;GO:0005509;GO:0003682;GO:0007155
ofav46336	GO:0005829;GO:0046581;GO:0016020;GO:0005902;GO:0031514;GO:0008289;GO:0032782;GO:0035360
ofav42611	GO:0005634;GO:0004843;GO:0016579;GO:0006511
ofav81549	GO:0005730;GO:0034388;GO:0032040;GO:0030515;GO:0000462
ofav85069	GO:0005829;GO:0005634;GO:0019901;GO:0008033
ofav41172	GO:0005634;GO:0008408;GO:0003677;GO:0046872
ofav77575	GO:0005737;GO:0005634;GO:0043234;GO:0005524;GO:0000287;GO:0046983;GO:0004674;GO:0004702;GO:0060706;GO:0007417;GO:0003157;GO:0097284;GO:0035329;GO:0035556;GO:0090090;GO:0008285;GO:0046621;GO:0001841;GO:0043065;GO:1902043;GO:0045600;GO:0046330;GO:0032092;GO:0051897;GO:0051091;GO:0060215;GO:0006468;GO:0050821;GO:0060800
ofav6060	GO:0005737;GO:0016020;GO:0000790;GO:0031965;GO:0034399;GO:0043234;GO:0008139;GO:0008565;GO:0006335;GO:0006336;GO:0006607;GO:0000060;GO:0006610;GO:0042254
ofav159777	GO:0016740;GO:0017183
ofav36220	GO:0070069;GO:0005783;GO:0034663;GO:0005789;GO:0005887;GO:0043231;GO:0019899;GO:0004857;GO:0015020;GO:0001972;GO:0005496;GO:0006953;GO:0031100;GO:0006789;GO:0070980;GO:0052695;GO:0071392;GO:0071361;GO:0071385;GO:0032870;GO:0071466;GO:0051552;GO:0052696;GO:0001889;GO:0042493;GO:0045471;GO:0051384;GO:0032496;GO:0007584;GO:0014070;GO:0010033;GO:0042594;GO:0048545;GO:0052697
ofav115425	GO:0005737;GO:0008199;GO:0004322;GO:0006879;GO:0006826
ofav124730	GO:0016021;GO:0016020
ofav93889	GO:0005737;GO:0016020;GO:0005634;GO:0003723;GO:0000978;GO:0001077;GO:0010628;GO:0045944;GO:0045893;GO:0006351
ofav24246	GO:0030014;GO:0005737;GO:0005634;GO:0030971;GO:0005070;GO:0003714;GO:0030509;GO:0030514;GO:0008285;GO:0060212;GO:0045668;GO:0017148;GO:1900153;GO:0060213;GO:0007184
ofav44737	GO:0016021;GO:0005886;GO:0098793;GO:0005509;GO:0005544;GO:0030276;GO:0019905;GO:0048791;GO:0017158;GO:0006906
ofav39883	GO:0005576;GO:0016788;GO:0016042
ofav103791	GO:0098826;GO:0016021;GO:0046872;GO:0071787;GO:0071788
ofav43782	GO:0005634;GO:0019902;GO:0043565;GO:0003700;GO:0001228;GO:0006915;GO:0010923;GO:0045944
ofav45902	GO:0005794;GO:0003700;GO:0009653
ofav61023	GO:0030054;GO:0005905;GO:0005829;GO:0030139;GO:0030027;GO:0043005;GO:0005886;GO:0045202;GO:0005509;GO:0019209;GO:0070064;GO:0032947;GO:0005089;GO:0006897;GO:0048013;GO:0043524;GO:0051897;GO:0035023;GO:0007264
ofav80728	GO:0000139;GO:0017119;GO:0007030;GO:0048213;GO:0015031;GO:0000301;GO:0006890
ofav118463	GO:0016021;GO:0032039;GO:0016020;GO:0031965;GO:0005634;GO:0001832;GO:0001833;GO:0043066;GO:0043154;GO:0016180;GO:0034474
ofav96921	GO:0030127;GO:0005829;GO:0005789;GO:0012507;GO:0000139;GO:0048471;GO:0008270;GO:0019886;GO:0002474;GO:0048208;GO:0006888;GO:0001701;GO:0006886
ofav51391	GO:0005829;GO:0005789;GO:0070062;GO:0000139;GO:0005770;GO:0005764;GO:0042470;GO:0045335;GO:0030670;GO:0005886;GO:0019003;GO:0005525;GO:0003924;GO:0052405;GO:0045921;GO:0015031;GO:0032880;GO:0042147;GO:0007264
ofav18383	GO:0005634;GO:0046872
ofav51057	GO:0045177;GO:0005737;GO:0030426;GO:0016020;GO:0070410;GO:0036459;GO:0048675;GO:0030509;GO:0051301;GO:0071560;GO:0021698;GO:0007059;GO:0021766;GO:0001701;GO:0007067;GO:0001764;GO:1990138;GO:0009791;GO:0016579;GO:0007179;GO:0006511
ofav91952	GO:0005813;GO:0036064;GO:0005929;GO:0005737;GO:0030992;GO:0060349;GO:0002062;GO:0060271;GO:0042073;GO:0035735;GO:0050680;GO:2000051;GO:1905515;GO:0001649;GO:0045880;GO:0007224
ofav57932	GO:0070062;GO:0005622;GO:0030276;GO:0019901;GO:0006886;GO:0045839;GO:0007165
ofav83083	GO:0005623;GO:0016301;GO:0016773;GO:0005975;GO:0070050
ofav45505	GO:0005737;GO:0010494;GO:0005829;GO:0071598;GO:0016607;GO:0005634;GO:0043021;GO:0000380;GO:0031175;GO:0048814;GO:0043484;GO:0006355;GO:0034063;GO:0006351
ofav32937	GO:0016021
ofav30916	GO:0005622;GO:0004842;GO:0035556
ofav7446	GO:0090575;GO:0000977;GO:0006357;GO:0043588;GO:0006351
ofav67463	GO:0000793;GO:0000794;GO:0005662;GO:0000800;GO:0001673;GO:0000784;GO:0005654;GO:0005634;GO:0016605;GO:0003682;GO:0003684;GO:0046872;GO:0003697;GO:0006284;GO:0051276;GO:0006281;GO:0006260;GO:0000724;GO:0030097;GO:0048873;GO:0001701;GO:0007126;GO:0006298;GO:0006289;GO:0008284;GO:0034502;GO:0000723
ofav91919	GO:0005776;GO:0005783;GO:0044233;GO:0097629;GO:0005795;GO:0048471;GO:0000407;GO:0005545;GO:0046872;GO:0005547;GO:0043325;GO:0009267;GO:0016236;GO:0010923
ofav31699	GO:0000123;GO:0000776;GO:0071339;GO:0072487;GO:0005654;GO:0005634;GO:0016407;GO:0004402;GO:0046872;GO:0035064;GO:0008134;GO:0016573;GO:0043984;GO:0043981;GO:0043982;GO:0030099;GO:0045892;GO:0045893;GO:0010506;GO:0006351
ofav8887	GO:0016235;GO:0005737;GO:0005829;GO:0005634;GO:0005524;GO:0004672;GO:0004702;GO:0032147;GO:0007049;GO:0000902;GO:0007010;GO:0007254;GO:2001240;GO:0006611
ofav4295	GO:0005829;GO:0005730;GO:0005654;GO:0005634;GO:0007010;GO:0008360;GO:0006357;GO:0006351
ofav40627	GO:0005886;GO:0009738;GO:0071470;GO:0009787
ofav5139	GO:0004842
ofav120361	GO:0022626;GO:0003735;GO:0051298;GO:0043524;GO:0006412
ofav41607	GO:0035577;GO:0030054;GO:0005737;GO:0005829;GO:0070062;GO:0005925;GO:0005739;GO:0005730;GO:0005634;GO:0005886;GO:0005544;GO:0048306;GO:0004674;GO:0030971;GO:0003723;GO:0005215;GO:0071277;GO:0071363;GO:0038128;GO:0046474;GO:0006629;GO:0043312;GO:0030335;GO:0016192
ofav45884	GO:0046872
ofav7159	GO:0000794;GO:0005737;GO:0005829;GO:0072687;GO:0031514;GO:0005634;GO:0001520;GO:0036126;GO:0035082;GO:0051321;GO:0007286
ofav92852	GO:0030123;GO:1904115;GO:0030131;GO:0030665;GO:0005765;GO:0016020;GO:0005802;GO:0030742;GO:0019903;GO:0008089;GO:0048490;GO:0019882;GO:0048007;GO:0007596;GO:0006886;GO:0032438;GO:0051138;GO:0006622;GO:0016192;GO:0006829
ofav62761	GO:0005858;GO:0005737;GO:0030286;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0060285;GO:0007018
ofav68524	GO:0045177;GO:0005930;GO:0005868;GO:0070062;GO:0005794;GO:0005874;GO:0031514;GO:0005886;GO:0005524;GO:0008569;GO:0008105;GO:0060271;GO:0060976;GO:0007368;GO:0009953;GO:0030326;GO:0030900;GO:0007030;GO:0007507;GO:0035721;GO:0030182;GO:1905515;GO:0045880;GO:0016485;GO:0021522
ofav11044	GO:0005576;GO:0042151
ofav15943	GO:0005903;GO:0005829;GO:0005925;GO:0005815;GO:0005654;GO:0003779;GO:0030036;GO:0051014;GO:0007275;GO:0006355;GO:0006351
ofav33650	GO:0030424;GO:0045334;GO:0005905;GO:0030425;GO:0005769;GO:0031901;GO:0043025;GO:0055037;GO:0008934;GO:0052832;GO:0052833;GO:0034596;GO:0034595;GO:0042803;GO:0008344;GO:0014898;GO:0072583;GO:0048681;GO:0033137;GO:0042518;GO:0006661;GO:0031161;GO:0046856;GO:0048015;GO:0001921;GO:2000145;GO:2001135;GO:0051896
ofav26565	GO:0017101;GO:0017102;GO:0005524;GO:0000049;GO:0004831;GO:0006418;GO:0006437
ofav42813	GO:0005576;GO:0003993;GO:0046872
ofav6923	GO:0016021;GO:0005654;GO:0005886;GO:0005509;GO:0004872;GO:0001525;GO:0030154;GO:0060271;GO:0000122;GO:0061314;GO:0050793;GO:0006351
ofav80173	GO:0016021
ofav66483	
ofav4889	GO:0005737;GO:0005856;GO:0012505;GO:0005622;GO:0016020;GO:0046872;GO:0005543;GO:0006810
ofav156833	GO:0034245;GO:0005759;GO:0042645;GO:0005739;GO:0003899;GO:0000997;GO:0003723;GO:0007005;GO:0006390;GO:0006391
ofav69124	GO:0005783;GO:0016021;GO:0005739;GO:0005886;GO:0043235;GO:1990909;GO:1990851;GO:1904928;GO:0071936;GO:0042813;GO:0017147;GO:0060612;GO:0060033;GO:0009952;GO:1902262;GO:1904886;GO:0048539;GO:0060349;GO:0046849;GO:0060444;GO:0060070;GO:0042074;GO:0060764;GO:0042632;GO:0008203;GO:0042733;GO:0006897;GO:0035426;GO:0001702;GO:0006007;GO:0045668;GO:0071901;GO:0002076;GO:0008284;GO:0045600;GO:0002053;GO:0045840;GO:0033690;GO:0051091;GO:0045944;GO:0045893;GO:0042981;GO:0008217;GO:0046850;GO:0060828;GO:0061178;GO:0043434;GO:0060042;GO:0061304;GO:0035019;GO:0016055;GO:0044332
ofav42713	GO:0036064;GO:0097546;GO:0097542;GO:0005929;GO:0005829;GO:0030991;GO:0016020;GO:0005654;GO:0032391;GO:0048593;GO:0060830;GO:0060271;GO:0010172;GO:0042733;GO:0035115;GO:0035050;GO:0060971;GO:0072594;GO:0035720;GO:0035721;GO:0035735;GO:0060173;GO:0050680;GO:0045879;GO:0021914;GO:0001843;GO:1905515;GO:0061512;GO:0007227;GO:0060831
ofav7705	GO:0009941;GO:0009543;GO:0009535;GO:0009538;GO:0010287;GO:0015979
ofav11895	GO:0005737;GO:0060293;GO:0048471;GO:0003723;GO:0030371;GO:0008270;GO:0007281;GO:0008354
ofav116998	GO:0005737;GO:0004842;GO:0008270;GO:0007219
ofav25167	GO:0005789;GO:0016021;GO:0004800;GO:0042446
ofav85471	GO:0005737;GO:0005829;GO:0031235;GO:0005096;GO:0046872;GO:0035556;GO:0046580;GO:1903861
ofav94321	GO:0005829;GO:0070062;GO:0005730;GO:0005654;GO:0005634;GO:0005667;GO:0003677;GO:1990841;GO:0016569;GO:0006977;GO:0010629;GO:0043550;GO:0006357;GO:0006351
ofav45941	
ofav39119	GO:0005829;GO:0012505;GO:0101003;GO:0031527;GO:0005622;GO:0016020;GO:0005886;GO:0005096;GO:0017137;GO:0090630;GO:0006886;GO:0050869;GO:0070373;GO:0051534;GO:0043312;GO:0031338;GO:0042147
ofav35726	GO:0005759;GO:0016529;GO:0033018;GO:0033017;GO:0005509;GO:0051258;GO:0014809;GO:0045214
ofav26601	GO:0005768;GO:0005634;GO:0008565;GO:0006886
ofav62953	GO:0005829;GO:1990923;GO:0005524;GO:0004386;GO:0003676;GO:0030154;GO:0043046;GO:0009566;GO:0031047;GO:0007140;GO:0007275;GO:0034587;GO:1903955;GO:0007283
ofav45038	GO:0005622;GO:0035556;GO:0016567
ofav63335	GO:0005737;GO:0043304
ofav23513	GO:0005938;GO:0030054;GO:0030665;GO:0005829;GO:0005769;GO:0070062;GO:0000139;GO:0030027;GO:0005886;GO:0002102;GO:0001726;GO:0045202;GO:0051015;GO:0002250;GO:0048812;GO:0071800;GO:0016601;GO:0006898;GO:0097178;GO:0007416
ofav47219	GO:0030054;GO:0005737;GO:0005856;GO:0045202;GO:0005525;GO:0042802;GO:0007049;GO:0051301
ofav146236	GO:0005829;GO:0005783;GO:0070062;GO:0016020;GO:0015630;GO:0005739;GO:0005634;GO:0048471;GO:0000151;GO:0005524;GO:0001671;GO:0051087;GO:0030544;GO:0046872;GO:0030521;GO:0042769;GO:0030317;GO:0043066;GO:1903748;GO:0043508;GO:1905259;GO:0031397;GO:0043065;GO:0006457;GO:0070585;GO:0051223;GO:0009408;GO:0007283;GO:1901998
